pair_idx,fp_size,num_collisions,tanimoto_exact,tanimoto_compressed,tanimoto_compressed_difference
4234,4096,0,0.1228,0.1228,0.0000
4235,512,1,0.1207,0.1304,0.0097
4235,1024,0,0.1207,0.1207,0.0000
4235,2048,0,0.1207,0.1207,0.0000
4235,4096,0,0.1207,0.1207,0.0000
4236,512,6,0.1899,0.2288,0.0389
4236,1024,2,0.1899,0.1975,0.0076
4236,2048,1,0.1899,0.1899,0.0000
4236,4096,0,0.1899,0.1899,0.0000
4237,512,4,0.2101,0.2203,0.0103
4237,1024,1,0.2101,0.2101,0.0000
4237,2048,1,0.2101,0.2101,0.0000
4237,4096,0,0.2101,0.2101,0.0000
4238,512,1,0.1397,0.1481,0.0084
4238,1024,1,0.1397,0.1481,0.0084
4238,2048,1,0.1397,0.1481,0.0084
4238,4096,1,0.1397,0.1481,0.0084
4239,512,2,0.1695,0.1795,0.0100
4239,1024,1,0.1695,0.1795,0.0100
4239,2048,0,0.1695,0.1695,0.0000
4239,4096,0,0.1695,0.1695,0.0000
4240,512,6,0.1571,0.2000,0.0429
4240,1024,1,0.1571,0.1655,0.0083
4240,2048,1,0.1571,0.1655,0.0083
4240,4096,0,0.1571,0.1571,0.0000
4241,512,6,0.2308,0.2743,0.0436
4241,1024,4,0.2308,0.2632,0.0324
4241,2048,3,0.2308,0.2522,0.0214
4241,4096,0,0.2308,0.2308,0.0000
4242,512,1,0.0684,0.0776,0.0092
4242,1024,0,0.0684,0.0684,0.0000
4242,2048,0,0.0684,0.0684,0.0000
4242,4096,0,0.0684,0.0684,0.0000
4243,512,4,0.2448,0.2714,0.0267
4243,1024,4,0.2448,0.2714,0.0267
4243,2048,3,0.2448,0.2624,0.0177
4243,4096,2,0.2448,0.2624,0.0177
4244,512,6,0.1786,0.2132,0.0347
4244,1024,3,0.1786,0.2044,0.0258
4244,2048,2,0.1786,0.1957,0.0171
4244,4096,2,0.1786,0.1957,0.0171
4245,512,5,0.1419,0.1645,0.0225
4245,1024,2,0.1419,0.1419,0.0000
4245,2048,1,0.1419,0.1419,0.0000
4245,4096,0,0.1419,0.1419,0.0000
4246,512,6,0.1742,0.2016,0.0273
4246,1024,2,0.1742,0.1832,0.0090
4246,2048,1,0.1742,0.1742,0.0000
4246,4096,0,0.1742,0.1742,0.0000
4247,512,10,0.1408,0.1912,0.0503
4247,1024,8,0.1408,0.1739,0.0331
4247,2048,5,0.1408,0.1655,0.0246
4247,4096,1,0.1408,0.1489,0.0081
4248,512,1,0.1792,0.1905,0.0112
4248,1024,1,0.1792,0.1905,0.0112
4248,2048,0,0.1792,0.1792,0.0000
4248,4096,0,0.1792,0.1792,0.0000
4249,512,1,0.1681,0.1786,0.0104
4249,1024,1,0.1681,0.1786,0.0104
4249,2048,0,0.1681,0.1681,0.0000
4249,4096,0,0.1681,0.1681,0.0000
4250,512,12,0.1496,0.1956,0.0460
4250,1024,7,0.1496,0.1747,0.0251
4250,2048,6,0.1496,0.1696,0.0200
4250,4096,3,0.1496,0.1645,0.0149
4251,512,7,0.1567,0.1923,0.0356
4251,1024,4,0.1567,0.1742,0.0175
4251,2048,3,0.1567,0.1742,0.0175
4251,4096,3,0.1567,0.1742,0.0175
4252,512,4,0.2687,0.3077,0.0390
4252,1024,1,0.2687,0.2782,0.0095
4252,2048,1,0.2687,0.2782,0.0095
4252,4096,0,0.2687,0.2687,0.0000
4253,512,6,0.0735,0.1318,0.0583
4253,1024,2,0.0735,0.0977,0.0242
4253,2048,1,0.0735,0.0815,0.0080
4253,4096,1,0.0735,0.0815,0.0080
4254,512,1,0.1287,0.1400,0.0113
4254,1024,0,0.1287,0.1287,0.0000
4254,2048,0,0.1287,0.1287,0.0000
4254,4096,0,0.1287,0.1287,0.0000
4255,512,2,0.1158,0.1398,0.0240
4255,1024,1,0.1158,0.1277,0.0119
4255,2048,1,0.1158,0.1277,0.0119
4255,4096,0,0.1158,0.1158,0.0000
4256,512,5,0.1077,0.1429,0.0352
4256,1024,4,0.1077,0.1339,0.0262
4256,2048,2,0.1077,0.1250,0.0173
4256,4096,1,0.1077,0.1163,0.0086
4257,512,7,0.1370,0.1773,0.0403
4257,1024,2,0.1370,0.1448,0.0078
4257,2048,1,0.1370,0.1448,0.0078
4257,4096,1,0.1370,0.1448,0.0078
4258,512,3,0.1407,0.1493,0.0085
4258,1024,1,0.1407,0.1407,0.0000
4258,2048,1,0.1407,0.1407,0.0000
4258,4096,0,0.1407,0.1407,0.0000
4259,512,8,0.0940,0.1319,0.0380
4259,1024,4,0.0940,0.1164,0.0225
4259,2048,2,0.0940,0.1014,0.0074
4259,4096,1,0.0940,0.1014,0.0074
4260,512,8,0.1146,0.1438,0.0291
4260,1024,6,0.1146,0.1364,0.0217
4260,2048,5,0.1146,0.1364,0.0217
4260,4096,4,0.1146,0.1364,0.0217
4261,512,3,0.3145,0.3361,0.0215
4261,1024,0,0.3145,0.3145,0.0000
4261,2048,0,0.3145,0.3145,0.0000
4261,4096,0,0.3145,0.3145,0.0000
4262,512,5,0.1471,0.1729,0.0259
4262,1024,2,0.1471,0.1556,0.0085
4262,2048,0,0.1471,0.1471,0.0000
4262,4096,0,0.1471,0.1471,0.0000
4263,512,4,0.0703,0.0960,0.0257
4263,1024,1,0.0703,0.0787,0.0084
4263,2048,0,0.0703,0.0703,0.0000
4263,4096,0,0.0703,0.0703,0.0000
4264,512,6,0.1523,0.1837,0.0314
4264,1024,3,0.1523,0.1757,0.0234
4264,2048,1,0.1523,0.1600,0.0077
4264,4096,0,0.1523,0.1523,0.0000
4265,512,3,0.2143,0.2477,0.0334
4265,1024,2,0.2143,0.2364,0.0221
4265,2048,2,0.2143,0.2364,0.0221
4265,4096,1,0.2143,0.2252,0.0109
4266,512,3,0.1729,0.1908,0.0179
4266,1024,0,0.1729,0.1729,0.0000
4266,2048,0,0.1729,0.1729,0.0000
4266,4096,0,0.1729,0.1729,0.0000
4267,512,4,0.1667,0.1887,0.0220
4267,1024,3,0.1667,0.1887,0.0220
4267,2048,3,0.1667,0.1887,0.0220
4267,4096,1,0.1667,0.1667,0.0000
4268,512,3,0.1385,0.1654,0.0269
4268,1024,1,0.1385,0.1473,0.0088
4268,2048,0,0.1385,0.1385,0.0000
4268,4096,0,0.1385,0.1385,0.0000
4269,512,3,0.1974,0.2133,0.0160
4269,1024,2,0.1974,0.2053,0.0079
4269,2048,1,0.1974,0.1974,0.0000
4269,4096,0,0.1974,0.1974,0.0000
4270,512,1,0.0865,0.0971,0.0105
4270,1024,1,0.0865,0.0971,0.0105
4270,2048,1,0.0865,0.0971,0.0105
4270,4096,0,0.0865,0.0865,0.0000
4271,512,4,0.2051,0.2368,0.0317
4271,1024,3,0.2051,0.2261,0.0210
4271,2048,2,0.2051,0.2155,0.0104
4271,4096,0,0.2051,0.2051,0.0000
4272,512,2,0.1818,0.1917,0.0098
4272,1024,1,0.1818,0.1917,0.0098
4272,2048,1,0.1818,0.1917,0.0098
4272,4096,0,0.1818,0.1818,0.0000
4273,512,4,0.1231,0.1496,0.0265
4273,1024,2,0.1231,0.1318,0.0087
4273,2048,1,0.1231,0.1318,0.0087
4273,4096,0,0.1231,0.1231,0.0000
4274,512,4,0.1417,0.1508,0.0091
4274,1024,3,0.1417,0.1508,0.0091
4274,2048,1,0.1417,0.1417,0.0000
4274,4096,1,0.1417,0.1417,0.0000
4275,512,7,0.2439,0.2911,0.0472
4275,1024,5,0.2439,0.2750,0.0311
4275,2048,2,0.2439,0.2515,0.0076
4275,4096,1,0.2439,0.2515,0.0076
4276,512,2,0.3509,0.3750,0.0241
4276,1024,0,0.3509,0.3509,0.0000
4276,2048,0,0.3509,0.3509,0.0000
4276,4096,0,0.3509,0.3509,0.0000
4277,512,9,0.1905,0.2324,0.0419
4277,1024,4,0.1905,0.2069,0.0164
4277,2048,2,0.1905,0.1986,0.0082
4277,4096,0,0.1905,0.1905,0.0000
4278,512,1,0.2138,0.2222,0.0084
4278,1024,1,0.2138,0.2222,0.0084
4278,2048,1,0.2138,0.2222,0.0084
4278,4096,0,0.2138,0.2138,0.0000
4279,512,8,0.1556,0.1818,0.0263
4279,1024,3,0.1556,0.1729,0.0174
4279,2048,2,0.1556,0.1642,0.0086
4279,4096,1,0.1556,0.1642,0.0086
4280,512,4,0.1462,0.1825,0.0364
4280,1024,2,0.1462,0.1641,0.0179
4280,2048,1,0.1462,0.1550,0.0089
4280,4096,0,0.1462,0.1462,0.0000
4281,512,2,0.0577,0.0784,0.0207
4281,1024,1,0.0577,0.0680,0.0103
4281,2048,0,0.0577,0.0577,0.0000
4281,4096,0,0.0577,0.0577,0.0000
4282,512,6,0.0938,0.1290,0.0353
4282,1024,4,0.0938,0.1200,0.0262
4282,2048,3,0.0938,0.1200,0.0262
4282,4096,1,0.0938,0.1024,0.0086
4283,512,6,0.2177,0.2583,0.0406
4283,1024,2,0.2177,0.2377,0.0200
4283,2048,1,0.2177,0.2276,0.0099
4283,4096,1,0.2177,0.2276,0.0099
4284,512,7,0.2098,0.2536,0.0438
4284,1024,2,0.2098,0.2270,0.0172
4284,2048,0,0.2098,0.2098,0.0000
4284,4096,0,0.2098,0.2098,0.0000
4285,512,10,0.1719,0.1935,0.0216
4285,1024,3,0.1719,0.1826,0.0107
4285,2048,2,0.1719,0.1826,0.0107
4285,4096,0,0.1719,0.1719,0.0000
4286,512,2,0.1565,0.1565,0.0000
4286,1024,2,0.1565,0.1565,0.0000
4286,2048,2,0.1565,0.1565,0.0000
4286,4096,0,0.1565,0.1565,0.0000
4287,512,6,0.1524,0.1980,0.0456
4287,1024,4,0.1524,0.1863,0.0339
4287,2048,3,0.1524,0.1748,0.0224
4287,4096,2,0.1524,0.1635,0.0111
4288,512,6,0.1265,0.1615,0.0350
4288,1024,3,0.1265,0.1333,0.0068
4288,2048,1,0.1265,0.1333,0.0068
4288,4096,1,0.1265,0.1333,0.0068
4289,512,2,0.1593,0.1696,0.0104
4289,1024,2,0.1593,0.1696,0.0104
4289,2048,1,0.1593,0.1593,0.0000
4289,4096,0,0.1593,0.1593,0.0000
4290,512,3,0.1151,0.1314,0.0163
4290,1024,2,0.1151,0.1232,0.0081
4290,2048,0,0.1151,0.1151,0.0000
4290,4096,0,0.1151,0.1151,0.0000
4291,512,2,0.2136,0.2255,0.0119
4291,1024,0,0.2136,0.2136,0.0000
4291,2048,0,0.2136,0.2136,0.0000
4291,4096,0,0.2136,0.2136,0.0000
4292,512,6,0.1898,0.2256,0.0358
4292,1024,4,0.1898,0.2164,0.0266
4292,2048,1,0.1898,0.1985,0.0087
4292,4096,0,0.1898,0.1898,0.0000
4293,512,5,0.1898,0.2074,0.0176
4293,1024,2,0.1898,0.1898,0.0000
4293,2048,1,0.1898,0.1898,0.0000
4293,4096,0,0.1898,0.1898,0.0000
4294,512,3,0.1545,0.1759,0.0214
4294,1024,1,0.1545,0.1545,0.0000
4294,2048,1,0.1545,0.1545,0.0000
4294,4096,1,0.1545,0.1545,0.0000
4295,512,4,0.2177,0.2479,0.0302
4295,1024,2,0.2177,0.2377,0.0200
4295,2048,0,0.2177,0.2177,0.0000
4295,4096,0,0.2177,0.2177,0.0000
4296,512,1,0.1613,0.1707,0.0094
4296,1024,1,0.1613,0.1707,0.0094
4296,2048,1,0.1613,0.1707,0.0094
4296,4096,0,0.1613,0.1613,0.0000
4297,512,6,0.1782,0.2268,0.0486
4297,1024,5,0.1782,0.2143,0.0361
4297,2048,2,0.1782,0.2020,0.0238
4297,4096,1,0.1782,0.1900,0.0118
4298,512,4,0.2614,0.2614,0.0000
4298,1024,1,0.2614,0.2614,0.0000
4298,2048,1,0.2614,0.2614,0.0000
4298,4096,0,0.2614,0.2614,0.0000
4299,512,4,0.2828,0.3007,0.0179
4299,1024,2,0.2828,0.2917,0.0089
4299,2048,1,0.2828,0.2917,0.0089
4299,4096,1,0.2828,0.2917,0.0089
4300,512,0,0.2344,0.2344,0.0000
4300,1024,0,0.2344,0.2344,0.0000
4300,2048,0,0.2344,0.2344,0.0000
4300,4096,0,0.2344,0.2344,0.0000
4301,512,7,0.1729,0.2283,0.0554
4301,1024,2,0.1729,0.1818,0.0089
4301,2048,0,0.1729,0.1729,0.0000
4301,4096,0,0.1729,0.1729,0.0000
4302,512,9,0.1231,0.1680,0.0449
4302,1024,6,0.1231,0.1496,0.0265
4302,2048,4,0.1231,0.1406,0.0175
4302,4096,0,0.1231,0.1231,0.0000
4303,512,7,0.0828,0.1135,0.0307
4303,1024,2,0.0828,0.0903,0.0075
4303,2048,1,0.0828,0.0828,0.0000
4303,4096,0,0.0828,0.0828,0.0000
4304,512,1,0.2613,0.2727,0.0115
4304,1024,0,0.2613,0.2613,0.0000
4304,2048,0,0.2613,0.2613,0.0000
4304,4096,0,0.2613,0.2613,0.0000
4305,512,2,0.0865,0.1078,0.0213
4305,1024,1,0.0865,0.0971,0.0105
4305,2048,0,0.0865,0.0865,0.0000
4305,4096,0,0.0865,0.0865,0.0000
4306,512,6,0.1538,0.1811,0.0273
4306,1024,2,0.1538,0.1719,0.0180
4306,2048,1,0.1538,0.1628,0.0089
4306,4096,0,0.1538,0.1538,0.0000
4307,512,9,0.1975,0.2208,0.0233
4307,1024,4,0.1975,0.2051,0.0077
4307,2048,2,0.1975,0.2051,0.0077
4307,4096,0,0.1975,0.1975,0.0000
4308,512,8,0.1753,0.1937,0.0185
4308,1024,4,0.1753,0.1875,0.0122
4308,2048,2,0.1753,0.1813,0.0061
4308,4096,0,0.1753,0.1753,0.0000
4309,512,8,0.1235,0.1667,0.0432
4309,1024,6,0.1235,0.1592,0.0358
4309,2048,1,0.1235,0.1304,0.0070
4309,4096,0,0.1235,0.1235,0.0000
4310,512,6,0.1748,0.2100,0.0352
4310,1024,2,0.1748,0.1921,0.0174
4310,2048,2,0.1748,0.1921,0.0174
4310,4096,0,0.1748,0.1748,0.0000
4311,512,4,0.1951,0.2250,0.0299
4311,1024,2,0.1951,0.2149,0.0198
4311,2048,0,0.1951,0.1951,0.0000
4311,4096,0,0.1951,0.1951,0.0000
4312,512,1,0.1771,0.1895,0.0124
4312,1024,1,0.1771,0.1895,0.0124
4312,2048,1,0.1771,0.1895,0.0124
4312,4096,1,0.1771,0.1895,0.0124
4313,512,9,0.1801,0.2338,0.0536
4313,1024,5,0.1801,0.2179,0.0378
4313,2048,0,0.1801,0.1801,0.0000
4313,4096,0,0.1801,0.1801,0.0000
4314,512,2,0.1635,0.1748,0.0113
4314,1024,1,0.1635,0.1635,0.0000
4314,2048,0,0.1635,0.1635,0.0000
4314,4096,0,0.1635,0.1635,0.0000
4315,512,5,0.2879,0.3281,0.0402
4315,1024,3,0.2879,0.3178,0.0300
4315,2048,1,0.2879,0.2977,0.0098
4315,4096,1,0.2879,0.2977,0.0098
4316,512,4,0.0769,0.1111,0.0342
4316,1024,2,0.0769,0.0938,0.0168
4316,2048,1,0.0769,0.0853,0.0083
4316,4096,0,0.0769,0.0769,0.0000
4317,512,4,0.1220,0.1500,0.0280
4317,1024,1,0.1220,0.1220,0.0000
4317,2048,0,0.1220,0.1220,0.0000
4317,4096,0,0.1220,0.1220,0.0000
4318,512,3,0.1204,0.1383,0.0179
4318,1024,3,0.1204,0.1383,0.0179
4318,2048,2,0.1204,0.1323,0.0119
4318,4096,2,0.1204,0.1323,0.0119
4319,512,4,0.1489,0.1868,0.0379
4319,1024,3,0.1489,0.1739,0.0250
4319,2048,3,0.1489,0.1739,0.0250
4319,4096,1,0.1489,0.1489,0.0000
4320,512,10,0.2164,0.2683,0.0519
4320,1024,6,0.2164,0.2381,0.0217
4320,2048,3,0.2164,0.2235,0.0072
4320,4096,2,0.2164,0.2235,0.0072
4321,512,2,0.1809,0.1935,0.0127
4321,1024,1,0.1809,0.1809,0.0000
4321,2048,1,0.1809,0.1809,0.0000
4321,4096,0,0.1809,0.1809,0.0000
4322,512,14,0.1488,0.2215,0.0727
4322,1024,7,0.1488,0.1914,0.0425
4322,2048,4,0.1488,0.1697,0.0209
4322,4096,3,0.1488,0.1627,0.0138
4323,512,5,0.1328,0.1694,0.0365
4323,1024,3,0.1328,0.1600,0.0272
4323,2048,1,0.1328,0.1417,0.0089
4323,4096,0,0.1328,0.1328,0.0000
4324,512,9,0.0994,0.1394,0.0400
4324,1024,4,0.0994,0.1124,0.0130
4324,2048,3,0.0994,0.1124,0.0130
4324,4096,1,0.0994,0.1059,0.0065
4325,512,8,0.1128,0.1654,0.0526
4325,1024,5,0.1128,0.1473,0.0345
4325,2048,5,0.1128,0.1473,0.0345
4325,4096,2,0.1128,0.1298,0.0170
4326,512,1,0.2364,0.2477,0.0113
4326,1024,1,0.2364,0.2477,0.0113
4326,2048,0,0.2364,0.2364,0.0000
4326,4096,0,0.2364,0.2364,0.0000
4327,512,4,0.0993,0.1232,0.0239
4327,1024,1,0.0993,0.1071,0.0079
4327,2048,1,0.0993,0.1071,0.0079
4327,4096,0,0.0993,0.0993,0.0000
4328,512,5,0.2160,0.2562,0.0402
4328,1024,3,0.2160,0.2459,0.0299
4328,2048,2,0.2160,0.2358,0.0198
4328,4096,1,0.2160,0.2258,0.0098
4329,512,3,0.1724,0.1972,0.0248
4329,1024,1,0.1724,0.1806,0.0081
4329,2048,1,0.1724,0.1806,0.0081
4329,4096,1,0.1724,0.1806,0.0081
4330,512,7,0.1429,0.1728,0.0299
4330,1024,5,0.1429,0.1606,0.0178
4330,2048,2,0.1429,0.1429,0.0000
4330,4096,0,0.1429,0.1429,0.0000
4331,512,3,0.1678,0.1918,0.0240
4331,1024,2,0.1678,0.1837,0.0159
4331,2048,0,0.1678,0.1678,0.0000
4331,4096,0,0.1678,0.1678,0.0000
4332,512,1,0.1169,0.1316,0.0147
4332,1024,0,0.1169,0.1169,0.0000
4332,2048,0,0.1169,0.1169,0.0000
4332,4096,0,0.1169,0.1169,0.0000
4333,512,3,0.0902,0.1083,0.0182
4333,1024,1,0.0902,0.0902,0.0000
4333,2048,0,0.0902,0.0902,0.0000
4333,4096,0,0.0902,0.0902,0.0000
4334,512,5,0.1545,0.1933,0.0388
4334,1024,1,0.1545,0.1639,0.0095
4334,2048,1,0.1545,0.1639,0.0095
4334,4096,0,0.1545,0.1545,0.0000
4335,512,4,0.1172,0.1440,0.0268
4335,1024,2,0.1172,0.1260,0.0088
4335,2048,2,0.1172,0.1260,0.0088
4335,4096,2,0.1172,0.1260,0.0088
4336,512,2,0.1143,0.1304,0.0161
4336,1024,1,0.1143,0.1223,0.0080
4336,2048,1,0.1143,0.1223,0.0080
4336,4096,1,0.1143,0.1223,0.0080
4337,512,7,0.1955,0.2231,0.0276
4337,1024,4,0.1955,0.2045,0.0091
4337,2048,4,0.1955,0.2045,0.0091
4337,4096,0,0.1955,0.1955,0.0000
4338,512,3,0.1374,0.1641,0.0267
4338,1024,1,0.1374,0.1462,0.0087
4338,2048,1,0.1374,0.1462,0.0087
4338,4096,0,0.1374,0.1374,0.0000
4339,512,3,0.1697,0.1988,0.0291
4339,1024,1,0.1697,0.1768,0.0071
4339,2048,1,0.1697,0.1768,0.0071
4339,4096,1,0.1697,0.1768,0.0071
4340,512,2,0.1212,0.1385,0.0172
4340,1024,1,0.1212,0.1298,0.0086
4340,2048,1,0.1212,0.1298,0.0086
4340,4096,0,0.1212,0.1212,0.0000
4341,512,2,0.1935,0.2198,0.0262
4341,1024,1,0.1935,0.2065,0.0130
4341,2048,0,0.1935,0.1935,0.0000
4341,4096,0,0.1935,0.1935,0.0000
4342,512,4,0.3022,0.3212,0.0190
4342,1024,3,0.3022,0.3212,0.0190
4342,2048,3,0.3022,0.3212,0.0190
4342,4096,1,0.3022,0.3116,0.0094
4343,512,5,0.0563,0.0949,0.0386
4343,1024,5,0.0563,0.0949,0.0386
4343,2048,2,0.0563,0.0714,0.0151
4343,4096,1,0.0563,0.0638,0.0075
4344,512,3,0.1061,0.1318,0.0257
4344,1024,1,0.1061,0.1145,0.0084
4344,2048,0,0.1061,0.1061,0.0000
4344,4096,0,0.1061,0.1061,0.0000
4345,512,2,0.1471,0.1642,0.0171
4345,1024,0,0.1471,0.1471,0.0000
4345,2048,0,0.1471,0.1471,0.0000
4345,4096,0,0.1471,0.1471,0.0000
4346,512,2,0.2211,0.2473,0.0263
4346,1024,2,0.2211,0.2473,0.0263
4346,2048,1,0.2211,0.2340,0.0130
4346,4096,1,0.2211,0.2340,0.0130
4347,512,5,0.1656,0.1733,0.0078
4347,1024,3,0.1656,0.1733,0.0078
4347,2048,2,0.1656,0.1656,0.0000
4347,4096,0,0.1656,0.1656,0.0000
4348,512,5,0.2318,0.2568,0.0250
4348,1024,2,0.2318,0.2400,0.0082
4348,2048,2,0.2318,0.2400,0.0082
4348,4096,2,0.2318,0.2400,0.0082
4349,512,16,0.1398,0.1850,0.0452
4349,1024,7,0.1398,0.1645,0.0247
4349,2048,6,0.1398,0.1595,0.0197
4349,4096,2,0.1398,0.1496,0.0097
4350,512,5,0.3361,0.3707,0.0346
4350,1024,3,0.3361,0.3475,0.0113
4350,2048,2,0.3361,0.3361,0.0000
4350,4096,0,0.3361,0.3361,0.0000
4351,512,2,0.1157,0.1250,0.0093
4351,1024,1,0.1157,0.1157,0.0000
4351,2048,0,0.1157,0.1157,0.0000
4351,4096,0,0.1157,0.1157,0.0000
4352,512,4,0.2683,0.3109,0.0426
4352,1024,0,0.2683,0.2683,0.0000
4352,2048,0,0.2683,0.2683,0.0000
4352,4096,0,0.2683,0.2683,0.0000
4353,512,4,0.1496,0.1774,0.0278
4353,1024,0,0.1496,0.1496,0.0000
4353,2048,0,0.1496,0.1496,0.0000
4353,4096,0,0.1496,0.1496,0.0000
4354,512,6,0.1342,0.1575,0.0233
4354,1024,3,0.1342,0.1419,0.0077
4354,2048,1,0.1342,0.1419,0.0077
4354,4096,0,0.1342,0.1342,0.0000
4355,512,8,0.1343,0.1875,0.0532
4355,1024,6,0.1343,0.1875,0.0532
4355,2048,4,0.1343,0.1692,0.0349
4355,4096,1,0.1343,0.1429,0.0085
4356,512,2,0.1314,0.1379,0.0065
4356,1024,1,0.1314,0.1314,0.0000
4356,2048,1,0.1314,0.1314,0.0000
4356,4096,0,0.1314,0.1314,0.0000
4357,512,4,0.1860,0.2240,0.0380
4357,1024,1,0.1860,0.1953,0.0093
4357,2048,0,0.1860,0.1860,0.0000
4357,4096,0,0.1860,0.1860,0.0000
4358,512,3,0.1195,0.1338,0.0143
4358,1024,1,0.1195,0.1266,0.0071
4358,2048,1,0.1195,0.1266,0.0071
4358,4096,0,0.1195,0.1195,0.0000
4359,512,7,0.2583,0.3130,0.0547
4359,1024,4,0.2583,0.2906,0.0323
4359,2048,3,0.2583,0.2797,0.0213
4359,4096,2,0.2583,0.2689,0.0106
4360,512,9,0.1560,0.2164,0.0604
4360,1024,6,0.1560,0.1812,0.0251
4360,2048,2,0.1560,0.1560,0.0000
4360,4096,0,0.1560,0.1560,0.0000
4361,512,4,0.3333,0.3455,0.0121
4361,1024,4,0.3333,0.3455,0.0121
4361,2048,2,0.3333,0.3455,0.0121
4361,4096,1,0.3333,0.3455,0.0121
4362,512,7,0.1014,0.1479,0.0465
4362,1024,3,0.1014,0.1241,0.0228
4362,2048,1,0.1014,0.1088,0.0075
4362,4096,0,0.1014,0.1014,0.0000
4363,512,8,0.1757,0.2168,0.0411
4363,1024,3,0.1757,0.1837,0.0080
4363,2048,1,0.1757,0.1757,0.0000
4363,4096,1,0.1757,0.1757,0.0000
4364,512,2,0.2074,0.2164,0.0090
4364,1024,1,0.2074,0.2074,0.0000
4364,2048,1,0.2074,0.2074,0.0000
4364,4096,0,0.2074,0.2074,0.0000
4365,512,9,0.1705,0.2377,0.0672
4365,1024,6,0.1705,0.2177,0.0472
4365,2048,5,0.1705,0.2080,0.0375
4365,4096,1,0.1705,0.1797,0.0091
4366,512,4,0.1966,0.2241,0.0275
4366,1024,2,0.1966,0.2102,0.0136
4366,2048,0,0.1966,0.1966,0.0000
4366,4096,0,0.1966,0.1966,0.0000
4367,512,5,0.1697,0.1988,0.0291
4367,1024,2,0.1697,0.1840,0.0144
4367,2048,0,0.1697,0.1697,0.0000
4367,4096,0,0.1697,0.1697,0.0000
4368,512,0,0.1800,0.1800,0.0000
4368,1024,0,0.1800,0.1800,0.0000
4368,2048,0,0.1800,0.1800,0.0000
4368,4096,0,0.1800,0.1800,0.0000
4369,512,10,0.1718,0.2166,0.0448
4369,1024,6,0.1718,0.2013,0.0295
4369,2048,4,0.1718,0.1863,0.0146
4369,4096,0,0.1718,0.1718,0.0000
4370,512,1,0.0515,0.0593,0.0078
4370,1024,1,0.0515,0.0593,0.0078
4370,2048,1,0.0515,0.0593,0.0078
4370,4096,0,0.0515,0.0515,0.0000
4371,512,3,0.1919,0.2059,0.0140
4371,1024,0,0.1919,0.1919,0.0000
4371,2048,0,0.1919,0.1919,0.0000
4371,4096,0,0.1919,0.1919,0.0000
4372,512,3,0.1888,0.1972,0.0084
4372,1024,0,0.1888,0.1888,0.0000
4372,2048,0,0.1888,0.1888,0.0000
4372,4096,0,0.1888,0.1888,0.0000
4373,512,10,0.1364,0.2097,0.0733
4373,1024,4,0.1364,0.1538,0.0175
4373,2048,2,0.1364,0.1450,0.0087
4373,4096,0,0.1364,0.1364,0.0000
4374,512,3,0.1385,0.1654,0.0269
4374,1024,2,0.1385,0.1562,0.0178
4374,2048,1,0.1385,0.1473,0.0088
4374,4096,0,0.1385,0.1385,0.0000
4375,512,14,0.0964,0.1818,0.0854
4375,1024,7,0.0964,0.1375,0.0411
4375,2048,6,0.0964,0.1304,0.0340
4375,4096,2,0.0964,0.1098,0.0134
4376,512,1,0.1898,0.1985,0.0087
4376,1024,0,0.1898,0.1898,0.0000
4376,2048,0,0.1898,0.1898,0.0000
4376,4096,0,0.1898,0.1898,0.0000
4377,512,2,0.2959,0.3229,0.0270
4377,1024,0,0.2959,0.2959,0.0000
4377,2048,0,0.2959,0.2959,0.0000
4377,4096,0,0.2959,0.2959,0.0000
4378,512,1,0.1721,0.1818,0.0097
4378,1024,1,0.1721,0.1818,0.0097
4378,2048,1,0.1721,0.1818,0.0097
4378,4096,1,0.1721,0.1818,0.0097
4379,512,5,0.1240,0.1724,0.0484
4379,1024,3,0.1240,0.1525,0.0286
4379,2048,1,0.1240,0.1333,0.0094
4379,4096,0,0.1240,0.1240,0.0000
4380,512,3,0.0901,0.1101,0.0200
4380,1024,0,0.0901,0.0901,0.0000
4380,2048,0,0.0901,0.0901,0.0000
4380,4096,0,0.0901,0.0901,0.0000
4381,512,7,0.1758,0.2050,0.0292
4381,1024,5,0.1758,0.1975,0.0218
4381,2048,4,0.1758,0.1902,0.0144
4381,4096,0,0.1758,0.1758,0.0000
4382,512,2,0.1692,0.1875,0.0183
4382,1024,1,0.1692,0.1783,0.0091
4382,2048,0,0.1692,0.1692,0.0000
4382,4096,0,0.1692,0.1692,0.0000
4383,512,12,0.0994,0.1722,0.0728
4383,1024,7,0.0994,0.1419,0.0426
4383,2048,5,0.0994,0.1274,0.0280
4383,4096,1,0.0994,0.1062,0.0069
4384,512,1,0.2025,0.2025,0.0000
4384,1024,1,0.2025,0.2025,0.0000
4384,2048,1,0.2025,0.2025,0.0000
4384,4096,0,0.2025,0.2025,0.0000
4385,512,8,0.0704,0.1095,0.0391
4385,1024,2,0.0704,0.0857,0.0153
4385,2048,2,0.0704,0.0857,0.0153
4385,4096,0,0.0704,0.0704,0.0000
4386,512,1,0.1359,0.1359,0.0000
4386,1024,0,0.1359,0.1359,0.0000
4386,2048,0,0.1359,0.1359,0.0000
4386,4096,0,0.1359,0.1359,0.0000
4387,512,2,0.1439,0.1615,0.0176
4387,1024,1,0.1439,0.1527,0.0087
4387,2048,0,0.1439,0.1439,0.0000
4387,4096,0,0.1439,0.1439,0.0000
